"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 10:00","2019","10","10","10:00","14.7","","11.2","","79","","7","","32","","16.1","","101.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 11:00","2019","10","10","11:00","14.9","","10.6","","75","","8","","24","","16.1","","101.77","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 12:00","2019","10","10","12:00","15.9","","10.9","","72","","8","","26","","16.1","","101.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 13:00","2019","10","10","13:00","15.5","","9.6","","68","","8","","28","","16.1","","101.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 14:00","2019","10","10","14:00","15.9","","9.0","","63","","7","","35","","16.1","","101.66","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 15:00","2019","10","10","15:00","14.6","","9.0","","69","","8","","26","","16.1","","101.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 16:00","2019","10","10","16:00","15.0","","9.9","","72","","7","","26","","16.1","","101.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 17:00","2019","10","10","17:00","14.8","","10.6","","76","","8","","18","","16.1","","101.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 18:00","2019","10","10","18:00","13.9","","9.6","","75","","7","","22","","16.1","","101.52","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 19:00","2019","10","10","19:00","13.8","","10.1","","78","","6","","21","","16.1","","101.49","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 20:00","2019","10","10","20:00","14.2","","9.9","","75","","7","","21","","16.1","","101.52","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 21:00","2019","10","10","21:00","14.4","","11.0","","80","","10","","13","","16.1","","101.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 22:00","2019","10","10","22:00","15.0","","10.0","","72","","9","","17","","16.1","","101.48","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-10 23:00","2019","10","10","23:00","14.6","","11.3","","81","","8","","11","","16.1","","101.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 00:00","2019","10","11","00:00","14.5","","12.2","","86","","8","","13","","16.1","","101.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 01:00","2019","10","11","01:00","14.6","","12.7","","88","","9","","15","","16.1","","101.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 02:00","2019","10","11","02:00","14.5","","12.8","","89","","9","","15","","16.1","","101.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 03:00","2019","10","11","03:00","14.4","","13.3","","93","","7","","22","","16.1","","101.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 04:00","2019","10","11","04:00","14.6","","13.0","","90","","8","","24","","16.1","","101.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 05:00","2019","10","11","05:00","14.5","","13.4","","93","","7","","18","","16.1","","101.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 06:00","2019","10","11","06:00","13.9","","12.6","","92","","6","","30","","16.1","","101.33","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 07:00","2019","10","11","07:00","14.4","","12.5","","88","","8","","21","","16.1","","101.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 08:00","2019","10","11","08:00","15.1","","11.9","","81","","7","","26","","16.1","","101.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 09:00","2019","10","11","09:00","15.2","","11.1","","76","","7","","30","","16.1","","101.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 10:00","2019","10","11","10:00","15.6","","10.0","","69","","7","","28","","16.1","","101.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 11:00","2019","10","11","11:00","16.1","","9.6","","65","","8","","28","","16.1","","101.31","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 12:00","2019","10","11","12:00","16.4","","9.3","","62","","7","","28","","16.1","","101.26","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 13:00","2019","10","11","13:00","16.5","","9.6","","63","","7","","30","","16.1","","101.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 14:00","2019","10","11","14:00","16.7","","10.0","","64","","7","","34","","16.1","","101.06","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 15:00","2019","10","11","15:00","16.6","","9.7","","63","","6","","32","","16.1","","101.02","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 16:00","2019","10","11","16:00","16.1","","10.1","","67","","7","","28","","16.1","","100.96","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 17:00","2019","10","11","17:00","14.8","","11.4","","80","","7","","37","","16.1","","100.89","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 18:00","2019","10","11","18:00","14.7","","11.1","","79","","7","","30","","16.1","","100.86","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 19:00","2019","10","11","19:00","15.0","","11.2","","78","","7","","30","","16.1","","100.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 20:00","2019","10","11","20:00","15.4","","11.5","","78","","7","","26","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 21:00","2019","10","11","21:00","15.6","","8.4","","62","","8","","24","","16.1","","100.69","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 22:00","2019","10","11","22:00","15.6","","8.7","","63","","9","","18","","16.1","","100.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-11 23:00","2019","10","11","23:00","15.1","","10.1","","72","","9","","21","","16.1","","100.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 00:00","2019","10","12","00:00","15.1","","9.9","","71","","8","","18","","16.1","","100.47","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 01:00","2019","10","12","01:00","15.1","","10.4","","73","","7","","24","","16.1","","100.33","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 02:00","2019","10","12","02:00","15.2","","10.8","","75","","8","","15","","16.1","","100.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 03:00","2019","10","12","03:00","15.1","","11.5","","79","","11","","9","","16.1","","100.28","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 04:00","2019","10","12","04:00","13.0","","12.1","","94","","8","","9","","4.8","","100.21","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 05:00","2019","10","12","05:00","12.9","","12.3","","96","","8","","11","","16.1","","100.18","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 06:00","2019","10","12","06:00","13.2","","12.5","","95","","8","","11","","16.1","","100.15","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 07:00","2019","10","12","07:00","13.3","","12.4","","94","","6","","11","","16.1","","100.16","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 08:00","2019","10","12","08:00","13.4","","11.2","","86","","28","","28","","16.1","","100.24","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 09:00","2019","10","12","09:00","12.2","","9.4","","83","","27","","28","","16.1","","100.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 10:00","2019","10","12","10:00","12.4","","8.9","","79","","28","","22","","16.1","","100.43","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 11:00","2019","10","12","11:00","11.5","","6.5","","71","","27","","37","","16.1","","100.52","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 12:00","2019","10","12","12:00","12.6","","5.1","","60","","26","","26","","16.1","","100.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 13:00","2019","10","12","13:00","13.6","","4.0","","52","","24","","32","","16.1","","100.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 14:00","2019","10","12","14:00","13.9","","4.6","","53","","24","","26","","16.1","","100.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 15:00","2019","10","12","15:00","13.3","","3.1","","50","","23","","26","","16.1","","100.55","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 16:00","2019","10","12","16:00","12.5","","2.2","","49","","24","","26","","16.1","","100.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 17:00","2019","10","12","17:00","11.5","","3.2","","56","","24","","28","","16.1","","100.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 18:00","2019","10","12","18:00","10.9","","2.4","","56","","24","","28","","16.1","","100.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 19:00","2019","10","12","19:00","10.5","","2.9","","59","","22","","21","","16.1","","100.70","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 20:00","2019","10","12","20:00","10.0","","3.0","","62","","24","","32","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 21:00","2019","10","12","21:00","9.1","","2.5","","63","","25","","24","","16.1","","100.77","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 22:00","2019","10","12","22:00","8.5","","1.9","","63","","25","","17","","16.1","","100.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-12 23:00","2019","10","12","23:00","8.1","","2.2","","66","","27","","13","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 00:00","2019","10","13","00:00","8.0","","1.6","","64","","29","","11","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 01:00","2019","10","13","01:00","8.3","","1.7","","63","","24","","9","","16.1","","100.73","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 02:00","2019","10","13","02:00","8.5","","2.3","","65","","31","","4","","16.1","","100.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 03:00","2019","10","13","03:00","6.7","","2.6","","75","","","M","4","","16.1","","100.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 04:00","2019","10","13","04:00","7.2","","5.2","","87","","8","","5","","16.1","","100.64","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 05:00","2019","10","13","05:00","8.4","","5.4","","81","","","","0","","16.1","","100.64","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 06:00","2019","10","13","06:00","7.3","","5.8","","90","","10","","5","","16.1","","100.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 07:00","2019","10","13","07:00","12.1","","8.5","","78","","19","","24","","16.1","","100.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 08:00","2019","10","13","08:00","12.9","","8.3","","74","","19","","34","","16.1","","100.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 09:00","2019","10","13","09:00","13.2","","7.5","","68","","18","","28","","16.1","","100.54","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 10:00","2019","10","13","10:00","13.8","","8.3","","69","","19","","22","","16.1","","100.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 11:00","2019","10","13","11:00","14.4","","8.3","","67","","18","","22","","16.1","","100.43","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 12:00","2019","10","13","12:00","14.7","","6.9","","59","","19","","30","","16.1","","100.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 13:00","2019","10","13","13:00","15.5","","6.6","","55","","18","","26","","16.1","","100.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 14:00","2019","10","13","14:00","16.1","","6.3","","52","","20","","30","","16.1","","100.11","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 15:00","2019","10","13","15:00","16.7","","4.2","","43","","21","","34","","16.1","","100.04","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 16:00","2019","10","13","16:00","16.8","","6.3","","50","","20","","32","","16.1","","100.00","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 17:00","2019","10","13","17:00","16.6","","6.1","","49","","20","","28","","16.1","","99.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 18:00","2019","10","13","18:00","16.2","","7.0","","54","","21","","30","","16.1","","99.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 19:00","2019","10","13","19:00","15.7","","8.7","","63","","21","","24","","16.1","","99.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 20:00","2019","10","13","20:00","15.6","","9.2","","65","","21","","21","","16.1","","99.95","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 21:00","2019","10","13","21:00","15.1","","9.8","","71","","24","","21","","16.1","","99.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 22:00","2019","10","13","22:00","11.4","","5.3","","66","","32","","30","","16.1","","100.16","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-13 23:00","2019","10","13","23:00","10.9","","3.5","","60","","30","","5","","16.1","","100.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 00:00","2019","10","14","00:00","11.0","","3.6","","60","","25","","17","","16.1","","100.17","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 01:00","2019","10","14","01:00","10.6","","3.4","","61","","25","","17","","16.1","","100.17","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 02:00","2019","10","14","02:00","10.3","","2.3","","58","","26","","24","","16.1","","100.18","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 03:00","2019","10","14","03:00","9.8","","2.2","","59","","29","","15","","16.1","","100.12","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 04:00","2019","10","14","04:00","9.6","","2.8","","62","","26","","22","","16.1","","100.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 05:00","2019","10","14","05:00","9.4","","3.3","","66","","28","","18","","16.1","","100.27","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 06:00","2019","10","14","06:00","8.9","","2.9","","66","","26","","26","","16.1","","100.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 07:00","2019","10","14","07:00","8.6","","1.7","","62","","27","","32","","16.1","","100.40","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 08:00","2019","10","14","08:00","8.9","","2.5","","64","","27","","26","","16.1","","100.47","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 09:00","2019","10","14","09:00","8.9","","1.2","","58","","27","","28","","16.1","","100.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 10:00","2019","10","14","10:00","9.5","","0.8","","54","","27","","24","","16.1","","100.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 11:00","2019","10","14","11:00","11.8","","-0.1","","44","","25","","34","","16.1","","100.55","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 12:00","2019","10","14","12:00","11.9","","-0.4","","43","","24","","37","","16.1","","100.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 13:00","2019","10","14","13:00","11.9","","-0.3","","43","","26","","37","","16.1","","100.55","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 14:00","2019","10","14","14:00","11.5","","-1.0","","42","","27","","30","","16.1","","100.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 15:00","2019","10","14","15:00","11.1","","-1.6","","41","","28","","30","","16.1","","100.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 16:00","2019","10","14","16:00","12.1","","-1.1","","40","","26","","32","","16.1","","100.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 17:00","2019","10","14","17:00","11.2","","-1.4","","42","","28","","22","","16.1","","100.73","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 18:00","2019","10","14","18:00","10.3","","-0.6","","47","","27","","24","","16.1","","100.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 19:00","2019","10","14","19:00","9.7","","0.0","","51","","27","","17","","16.1","","100.86","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 20:00","2019","10","14","20:00","9.3","","0.0","","52","","28","","15","","16.1","","100.90","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 21:00","2019","10","14","21:00","9.4","","0.7","","55","","27","","13","","16.1","","100.93","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 22:00","2019","10","14","22:00","9.6","","1.4","","57","","26","","17","","16.1","","100.95","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-14 23:00","2019","10","14","23:00","9.6","","1.6","","57","","25","","17","","16.1","","100.96","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 00:00","2019","10","15","00:00","9.5","","2.1","","60","","26","","21","","16.1","","100.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 01:00","2019","10","15","01:00","8.9","","1.8","","61","","28","","9","","16.1","","101.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 02:00","2019","10","15","02:00","8.6","","2.4","","65","","26","","21","","16.1","","101.03","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 03:00","2019","10","15","03:00","8.1","","2.4","","67","","29","","15","","16.1","","101.04","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 04:00","2019","10","15","04:00","7.5","","1.6","","66","","31","","9","","16.1","","101.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 05:00","2019","10","15","05:00","6.8","","1.8","","71","","30","","9","","16.1","","101.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 06:00","2019","10","15","06:00","6.4","","1.7","","72","","31","","5","","16.1","","101.11","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 07:00","2019","10","15","07:00","6.7","","2.0","","72","","29","","9","","16.1","","101.12","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 08:00","2019","10","15","08:00","8.1","","2.6","","68","","","M","4","","16.1","","101.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 09:00","2019","10","15","09:00","9.7","","3.1","","63","","26","","8","","16.1","","101.13","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 10:00","2019","10","15","10:00","10.8","","4.2","","63","","21","","9","","16.1","","101.09","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 11:00","2019","10","15","11:00","11.4","","4.4","","62","","20","","13","","16.1","","100.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 12:00","2019","10","15","12:00","12.4","","3.9","","56","","18","","13","","16.1","","100.92","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 13:00","2019","10","15","13:00","12.9","","4.4","","56","","12","","8","","16.1","","100.81","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 14:00","2019","10","15","14:00","13.1","","6.5","","64","","8","","11","","14.5","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 15:00","2019","10","15","15:00","13.7","","7.3","","65","","6","","15","","16.1","","100.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 16:00","2019","10","15","16:00","13.2","","7.7","","69","","8","","17","","16.1","","100.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 17:00","2019","10","15","17:00","12.9","","7.5","","69","","8","","11","","16.1","","100.54","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 18:00","2019","10","15","18:00","12.5","","7.7","","72","","7","","18","","16.1","","100.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 19:00","2019","10","15","19:00","12.5","","7.3","","71","","8","","28","","16.1","","100.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 20:00","2019","10","15","20:00","12.6","","7.7","","72","","8","","28","","16.1","","100.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 21:00","2019","10","15","21:00","12.9","","8.6","","75","","8","","24","","16.1","","100.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 22:00","2019","10","15","22:00","12.9","","9.6","","80","","8","","28","","16.1","","100.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-15 23:00","2019","10","15","23:00","12.9","","9.3","","79","","8","","21","","16.1","","100.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 00:00","2019","10","16","00:00","12.4","","9.4","","82","","7","","21","","16.1","","99.89","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 01:00","2019","10","16","01:00","13.0","","10.0","","82","","6","","18","","16.1","","99.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 02:00","2019","10","16","02:00","13.6","","10.1","","79","","8","","17","","16.1","","99.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 03:00","2019","10","16","03:00","13.5","","10.1","","80","","7","","24","","16.1","","99.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 04:00","2019","10","16","04:00","13.7","","9.6","","76","","8","","22","","16.1","","99.30","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 05:00","2019","10","16","05:00","12.9","","10.7","","87","","8","","17","","3.2","","99.32","","","","","","Thunderstorms,Heavy Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 06:00","2019","10","16","06:00","12.9","","11.2","","89","","6","","13","","16.1","","99.14","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 07:00","2019","10","16","07:00","13.7","","13.1","","96","","26","","9","","9.7","","98.96","","","","","","Moderate Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 08:00","2019","10","16","08:00","13.5","","12.1","","91","","30","","9","","16.1","","99.07","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 09:00","2019","10","16","09:00","13.1","","11.0","","87","","26","","24","","16.1","","99.10","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 10:00","2019","10","16","10:00","12.0","","10.4","","90","","24","","21","","12.9","","99.19","","","","","","Moderate Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 11:00","2019","10","16","11:00","11.4","","9.0","","85","","22","","22","","16.1","","99.17","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 12:00","2019","10","16","12:00","11.2","","8.9","","86","","21","","32","","16.1","","99.17","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 13:00","2019","10","16","13:00","11.6","","9.3","","86","","22","","34","","16.1","","99.10","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 14:00","2019","10","16","14:00","11.0","","7.5","","79","","24","","21","","16.1","","99.04","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 15:00","2019","10","16","15:00","11.0","","6.4","","73","","22","","24","","16.1","","99.03","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 16:00","2019","10","16","16:00","11.3","","6.7","","73","","23","","18","","16.1","","98.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 17:00","2019","10","16","17:00","10.8","","6.4","","74","","25","","24","","16.1","","98.96","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 18:00","2019","10","16","18:00","10.4","","5.4","","71","","28","","15","","16.1","","98.96","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 19:00","2019","10","16","19:00","10.4","","6.3","","76","","27","","17","","16.1","","98.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 20:00","2019","10","16","20:00","9.7","","6.1","","78","","29","","17","","16.1","","98.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 21:00","2019","10","16","21:00","9.4","","6.6","","83","","26","","21","","16.1","","98.91","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-10-16 22:00","2019","10","16","22:00","9.5","","6.6","","82","","25","","17","","16.1","","98.87","","","","","","NA"
